ANNAISS;MNAISS;CODCOM;LBCOM;SEX;Prn;NRB;;
2010;;31555;TOULOUSE;HOMME;Maxime;84;;
2010;;31555;TOULOUSE;HOMME;Yanis;80;;
2010;;31555;TOULOUSE;FEMME;Camille;77;;
2010;;31555;TOULOUSE;HOMME;Thomas;74;;
2010;;31555;TOULOUSE;FEMME;Ines;73;;
2010;;31555;TOULOUSE;HOMME;Leo;72;;
2010;;31555;TOULOUSE;FEMME;Romane;70;;
2010;;31555;TOULOUSE;FEMME;Eva;69;;
2010;;31555;TOULOUSE;FEMME;Jade;68;;
2010;;31555;TOULOUSE;HOMME;Adam;67;;
2010;;31555;TOULOUSE;HOMME;Mathis;67;;
2010;;31555;TOULOUSE;HOMME;Rayan;67;;
2010;;31555;TOULOUSE;FEMME;Sarah;67;;
2010;;31555;TOULOUSE;HOMME;Baptiste;66;;
2010;;31555;TOULOUSE;HOMME;Theo;65;;
2010;;31555;TOULOUSE;HOMME;Noah;62;;
2010;;31555;TOULOUSE;HOMME;Mael;61;;
2010;;31555;TOULOUSE;FEMME;Clara;61;;
2010;;31555;TOULOUSE;FEMME;Zoe;61;;
2010;;31555;TOULOUSE;FEMME;Lena;60;;
2010;;31555;TOULOUSE;HOMME;Tom;60;;
2010;;31555;TOULOUSE;FEMME;Juliette;59;;
2010;;31555;TOULOUSE;FEMME;Lina;58;;
2010;;31555;TOULOUSE;FEMME;Anais;58;;
2010;;31555;TOULOUSE;HOMME;Antoine;58;;
2010;;31555;TOULOUSE;FEMME;Mathilde;57;;
2010;;31555;TOULOUSE;FEMME;Alice;56;;
2010;;31555;TOULOUSE;FEMME;Lisa;54;;
2010;;31555;TOULOUSE;HOMME;Mohamed;53;;
2010;;31555;TOULOUSE;FEMME;Lilou;53;;
2010;;31555;TOULOUSE;HOMME;Sacha;53;;
2010;;31555;TOULOUSE;HOMME;Quentin;51;;
2010;;31555;TOULOUSE;HOMME;Axel;51;;
2010;;31555;TOULOUSE;HOMME;Timeo;49;;
2010;;31555;TOULOUSE;FEMME;Lucie;49;;
2010;;31555;TOULOUSE;HOMME;Valentin;49;;
2010;;31555;TOULOUSE;HOMME;Gabin;46;;
2010;;31555;TOULOUSE;HOMME;Samuel;46;;
2010;;31555;TOULOUSE;FEMME;Anna;45;;
2010;;31555;TOULOUSE;FEMME;Lou;44;;
2010;;31555;TOULOUSE;FEMME;Jeanne;44;;
2010;;31555;TOULOUSE;FEMME;Clemence;44;;
2010;;31555;TOULOUSE;HOMME;Alexis;44;;
2010;;31555;TOULOUSE;HOMME;Mathys;43;;
2010;;31555;TOULOUSE;HOMME;Alexandre;43;;
2010;;31555;TOULOUSE;FEMME;Ambre;43;;
2010;;31555;TOULOUSE;HOMME;Victor;42;;
2010;;31555;TOULOUSE;FEMME;Maelys;41;;
2010;;31555;TOULOUSE;HOMME;Martin;41;;
2010;;31555;TOULOUSE;FEMME;Lily;40;;
2010;;31555;TOULOUSE;FEMME;Nina;39;;
2010;;31555;TOULOUSE;FEMME;Pauline;39;;
2010;;31555;TOULOUSE;FEMME;Louane;39;;
2010;;31555;TOULOUSE;HOMME;Matheo;38;;
2010;;31555;TOULOUSE;FEMME;Marie;38;;
2010;;31555;TOULOUSE;HOMME;Noa;38;;
2010;;31555;TOULOUSE;HOMME;Maxence;37;;
2010;;31555;TOULOUSE;FEMME;Charlotte;37;;
2010;;31555;TOULOUSE;HOMME;Romain;37;;
2010;;31555;TOULOUSE;HOMME;Benjamin;37;;
2010;;31555;TOULOUSE;HOMME;Noe;36;;
2010;;31555;TOULOUSE;HOMME;Kylian;36;;
2010;;31555;TOULOUSE;FEMME;Julia;35;;
2010;;31555;TOULOUSE;HOMME;Simon;35;;
2010;;31555;TOULOUSE;HOMME;Titouan;35;;
2010;;31555;TOULOUSE;FEMME;Noemie;34;;
2010;;31555;TOULOUSE;HOMME;Nolan;34;;
2010;;31555;TOULOUSE;FEMME;Elsa;34;;
2010;;31555;TOULOUSE;HOMME;Lenny;34;;
2010;;31555;TOULOUSE;HOMME;Robin;32;;
2010;;31555;TOULOUSE;FEMME;Oceane;31;;
2010;;31555;TOULOUSE;HOMME;Amine;31;;
2010;;31555;TOULOUSE;HOMME;Aaron;30;;
2010;;31555;TOULOUSE;FEMME;Julie;30;;
2010;;31555;TOULOUSE;HOMME;Evan;30;;
2010;;31555;TOULOUSE;FEMME;Louna;30;;
2010;;31555;TOULOUSE;HOMME;Pierre;30;;
2010;;31555;TOULOUSE;FEMME;Laura;28;;
2010;;31555;TOULOUSE;FEMME;Margot;27;;
2010;;31555;TOULOUSE;HOMME;Pablo;27;;
2010;;31555;TOULOUSE;FEMME;Justine;27;;
2010;;31555;TOULOUSE;HOMME;Adrien;27;;
2010;;31555;TOULOUSE;FEMME;Margaux;27;;
2010;;31555;TOULOUSE;FEMME;Lana;27;;
2010;;31555;TOULOUSE;FEMME;Ines;26;;
2010;;31555;TOULOUSE;HOMME;Lilian;26;;
2010;;31555;TOULOUSE;HOMME;Lorenzo;26;;
2010;;31555;TOULOUSE;HOMME;Ilyes;26;;
2010;;31555;TOULOUSE;FEMME;Agathe;25;;
2010;;31555;TOULOUSE;FEMME;Sofia;25;;
2010;;31555;TOULOUSE;FEMME;Elisa;25;;
2010;;31555;TOULOUSE;HOMME;Loan;25;;
2010;;31555;TOULOUSE;FEMME;Valentine;24;;
2010;;31555;TOULOUSE;HOMME;Mateo;24;;
2010;;31555;TOULOUSE;FEMME;Morgane;23;;
2010;;31555;TOULOUSE;FEMME;Heloise;23;;
2010;;31555;TOULOUSE;HOMME;Diego;23;;
2010;;31555;TOULOUSE;FEMME;Emilie;23;;
2010;;31555;TOULOUSE;FEMME;Elise;23;;
2010;;31555;TOULOUSE;HOMME;Mathieu;23;;
2010;;31555;TOULOUSE;FEMME;Yasmine;23;;
2010;;31555;TOULOUSE;HOMME;Esteban;22;;
2010;;31555;TOULOUSE;FEMME;Luna;22;;
2010;;31555;TOULOUSE;HOMME;Nael;22;;
2010;;31555;TOULOUSE;HOMME;Liam;22;;
2010;;31555;TOULOUSE;HOMME;Dorian;22;;
2010;;31555;TOULOUSE;HOMME;Matteo;21;;
2010;;31555;TOULOUSE;HOMME;Nino;21;;
2010;;31555;TOULOUSE;HOMME;Charlie;21;;
2010;;31555;TOULOUSE;FEMME;Sara;21;;
2010;;31555;TOULOUSE;FEMME;Leonie;21;;
2010;;31555;TOULOUSE;FEMME;Anouk;21;;
2010;;31555;TOULOUSE;FEMME;Celia;21;;
2010;;31555;TOULOUSE;HOMME;Thibault;21;;
2010;;31555;TOULOUSE;HOMME;Noam;21;;
2010;;31555;TOULOUSE;HOMME;Mehdi;20;;
2010;;31555;TOULOUSE;FEMME;Rose;20;;
2010;;31555;TOULOUSE;FEMME;Aya;20;;
2010;;31555;TOULOUSE;HOMME;Julien;20;;
2010;;31555;TOULOUSE;HOMME;Milo;19;;
2010;;31555;TOULOUSE;HOMME;Antonin;19;;
2010;;31555;TOULOUSE;FEMME;Alicia;19;;
2010;;31555;TOULOUSE;HOMME;Bastien;19;;
2010;;31555;TOULOUSE;FEMME;Mila;19;;
2010;;31555;TOULOUSE;FEMME;Kenza;19;;
2010;;31555;TOULOUSE;FEMME;Gabrielle;18;;
2010;;31555;TOULOUSE;HOMME;Leon;18;;
2010;;31555;TOULOUSE;FEMME;Chiara;18;;
2010;;31555;TOULOUSE;FEMME;Lila;18;;
2010;;31555;TOULOUSE;FEMME;Victoria;18;;
2010;;31555;TOULOUSE;HOMME;Oscar;18;;
2010;;31555;TOULOUSE;FEMME;Inaya;18;;
2010;;31555;TOULOUSE;FEMME;Faustine;18;;
2010;;31555;TOULOUSE;HOMME;Corentin;18;;
2010;;31555;TOULOUSE;HOMME;Remi;18;;
2010;;31555;TOULOUSE;FEMME;Assia;17;;
2010;;31555;TOULOUSE;FEMME;Melissa;17;;
2010;;31555;TOULOUSE;FEMME;Lise;17;;
2010;;31555;TOULOUSE;HOMME;Tristan;17;;
2010;;31555;TOULOUSE;FEMME;Maya;17;;
2010;;31555;TOULOUSE;FEMME;Maelle;17;;
2010;;31555;TOULOUSE;HOMME;Gaspard;17;;
2010;;31555;TOULOUSE;HOMME;Wassim;17;;
2010;;31555;TOULOUSE;HOMME;Felix;17;;
2010;;31555;TOULOUSE;HOMME;Amaury;17;;
2010;;31555;TOULOUSE;FEMME;Apolline;16;;
2010;;31555;TOULOUSE;FEMME;Eloise;16;;
2010;;31555;TOULOUSE;FEMME;Amandine;16;;
2010;;31555;TOULOUSE;HOMME;Ruben;16;;
2010;;31555;TOULOUSE;FEMME;Fanny;16;;
2010;;31555;TOULOUSE;HOMME;Charles;16;;
2010;;31555;TOULOUSE;HOMME;Matthieu;16;;
2010;;31555;TOULOUSE;HOMME;Luca;16;;
2010;;31555;TOULOUSE;HOMME;William;16;;
2010;;31555;TOULOUSE;HOMME;Marius;15;;
2010;;31555;TOULOUSE;FEMME;Zelie;15;;
2010;;31555;TOULOUSE;FEMME;Manel;15;;
2010;;31555;TOULOUSE;FEMME;Melina;15;;
2010;;31555;TOULOUSE;HOMME;Ilan;15;;
2010;;31555;TOULOUSE;FEMME;Romy;15;;
2010;;31555;TOULOUSE;FEMME;Ana;15;;
2010;;31555;TOULOUSE;HOMME;Camille;15;;
2010;;31555;TOULOUSE;HOMME;Eliott;15;;
2010;;31555;TOULOUSE;FEMME;Adele;14;;
2010;;31555;TOULOUSE;FEMME;Alyssa;14;;
2010;;31555;TOULOUSE;HOMME;Gael;14;;
2010;;31555;TOULOUSE;FEMME;Alix;14;;
2010;;31555;TOULOUSE;HOMME;Rafael;14;;
2010;;31555;TOULOUSE;HOMME;Elias;14;;
2010;;31555;TOULOUSE;HOMME;Jean;14;;
2010;;31555;TOULOUSE;FEMME;Elina;14;;
2010;;31555;TOULOUSE;FEMME;Maissa;14;;
2010;;31555;TOULOUSE;HOMME;Mathias;14;;
2010;;31555;TOULOUSE;HOMME;Julian;14;;
2010;;31555;TOULOUSE;HOMME;Anthony;14;;
2010;;31555;TOULOUSE;HOMME;Tiago;14;;
2010;;31555;TOULOUSE;FEMME;Anissa;14;;
2010;;31555;TOULOUSE;FEMME;Stella;14;;
2010;;31555;TOULOUSE;FEMME;Emy;14;;
2010;;31555;TOULOUSE;HOMME;Louka;14;;
2010;;31555;TOULOUSE;HOMME;Erwan;14;;
2010;;31555;TOULOUSE;HOMME;Yann;13;;
2010;;31555;TOULOUSE;FEMME;Olivia;13;;
2010;;31555;TOULOUSE;HOMME;Eliot;13;;
2010;;31555;TOULOUSE;HOMME;Augustin;13;;
2010;;31555;TOULOUSE;HOMME;Dylan;13;;
2010;;31555;TOULOUSE;FEMME;Marion;13;;
2010;;31555;TOULOUSE;FEMME;Malak;13;;
2010;;31555;TOULOUSE;FEMME;Emmy;13;;
2010;;31555;TOULOUSE;FEMME;Elea;13;;
2010;;31555;TOULOUSE;FEMME;Lilia;13;;
2010;;31555;TOULOUSE;FEMME;Lucile;13;;
2010;;31555;TOULOUSE;FEMME;Axelle;13;;
2010;;31555;TOULOUSE;HOMME;Sasha;13;;
2010;;31555;TOULOUSE;HOMME;Younes;13;;
2010;;31555;TOULOUSE;FEMME;Tessa;12;;
2010;;31555;TOULOUSE;HOMME;Yacine;12;;
2010;;31555;TOULOUSE;HOMME;Nathanael;12;;
2010;;31555;TOULOUSE;HOMME;Edouard;12;;
2010;;31555;TOULOUSE;FEMME;Amelie;12;;
2010;;31555;TOULOUSE;FEMME;Asma;12;;
2010;;31555;TOULOUSE;FEMME;Marwa;12;;
2010;;31555;TOULOUSE;FEMME;Anaelle;12;;
2010;;31555;TOULOUSE;FEMME;Dounia;12;;
2010;;31555;TOULOUSE;HOMME;Ugo;12;;
2010;;31555;TOULOUSE;HOMME;Noham;12;;
2010;;31555;TOULOUSE;HOMME;Hamza;12;;
2010;;31555;TOULOUSE;HOMME;Guillaume;12;;
2010;;31555;TOULOUSE;FEMME;Victoire;12;;
2010;;31555;TOULOUSE;FEMME;Capucine;12;;
2010;;31555;TOULOUSE;HOMME;Elliot;12;;
2010;;31555;TOULOUSE;HOMME;Florian;12;;
2010;;31555;TOULOUSE;HOMME;Matis;12;;
2010;;31555;TOULOUSE;HOMME;Yassine;12;;
2010;;31555;TOULOUSE;HOMME;Ahmed;12;;
2010;;31555;TOULOUSE;HOMME;Malo;12;;
2010;;31555;TOULOUSE;FEMME;Norah;11;;
2010;;31555;TOULOUSE;FEMME;Clarisse;11;;
2010;;31555;TOULOUSE;FEMME;Paola;11;;
2010;;31555;TOULOUSE;FEMME;Clementine;11;;
2010;;31555;TOULOUSE;FEMME;Ella;11;;
2010;;31555;TOULOUSE;FEMME;Ninon;11;;
2010;;31555;TOULOUSE;FEMME;Sophie;11;;
2010;;31555;TOULOUSE;FEMME;Tess;11;;
2010;;31555;TOULOUSE;FEMME;Lison;11;;
2010;;31555;TOULOUSE;FEMME;Thais;11;;
2010;;31555;TOULOUSE;FEMME;Violette;11;;
2010;;31555;TOULOUSE;FEMME;Fatima;11;;
2010;;31555;TOULOUSE;HOMME;Ayoub;11;;
2010;;31555;TOULOUSE;HOMME;Etienne;11;;
2010;;31555;TOULOUSE;HOMME;Jordan;11;;
2010;;31555;TOULOUSE;HOMME;Timothe;11;;
2010;;31555;TOULOUSE;FEMME;Cassandra;11;;
2010;;31555;TOULOUSE;HOMME;Ewen;11;;
2010;;31555;TOULOUSE;HOMME;Teo;11;;
2010;;31555;TOULOUSE;HOMME;Nael;11;;
2010;;31555;TOULOUSE;HOMME;David;11;;
2010;;31555;TOULOUSE;HOMME;Aymen;11;;
2010;;31555;TOULOUSE;HOMME;Marwan;11;;
2010;;31555;TOULOUSE;HOMME;Kenzo;11;;
2010;;31555;TOULOUSE;HOMME;Naim;11;;
2010;;31555;TOULOUSE;HOMME;Kais;11;;
2010;;31555;TOULOUSE;HOMME;Roman;11;;
2010;;31555;TOULOUSE;HOMME;Luka;11;;
2010;;31555;TOULOUSE;HOMME;Anas;11;;
2010;;31555;TOULOUSE;HOMME;Ibrahim;11;;
2010;;31555;TOULOUSE;HOMME;Achille;10;;
2010;;31555;TOULOUSE;HOMME;Anis;10;;
2010;;31555;TOULOUSE;HOMME;Yoan;10;;
2010;;31555;TOULOUSE;HOMME;Lois;10;;
2010;;31555;TOULOUSE;HOMME;Vincent;10;;
2010;;31555;TOULOUSE;HOMME;Celian;10;;
2010;;31555;TOULOUSE;HOMME;Sami;10;;
2010;;31555;TOULOUSE;HOMME;Aubin;10;;
2010;;31555;TOULOUSE;HOMME;Soan;10;;
2010;;31555;TOULOUSE;HOMME;Nassim;10;;
2010;;31555;TOULOUSE;FEMME;Camelia;10;;
2010;;31555;TOULOUSE;FEMME;Charline;10;;
2010;;31555;TOULOUSE;FEMME;Carla;10;;
2010;;31555;TOULOUSE;FEMME;Maryam;10;;
2010;;31555;TOULOUSE;FEMME;Lou-Ann;10;;
2010;;31555;TOULOUSE;FEMME;Mayssa;10;;
2010;;31555;TOULOUSE;FEMME;Clea;10;;
2010;;31555;TOULOUSE;FEMME;Lili;10;;
2010;;31555;TOULOUSE;FEMME;Louisa;10;;
2010;;31555;TOULOUSE;FEMME;Ludivine;10;;
2010;;31555;TOULOUSE;FEMME;Roxane;10;;
2010;;31555;TOULOUSE;FEMME;Loane;10;;
2010;;31555;TOULOUSE;HOMME;Mahe;10;;
2010;;31555;TOULOUSE;HOMME;Ilian;10;;
2010;;31555;TOULOUSE;HOMME;Nicolas;10;;
2010;;31555;TOULOUSE;HOMME;Owen;10;;
2010;;31555;TOULOUSE;HOMME;Walid;10;;
2010;;31555;TOULOUSE;HOMME;Nolhan;10;;
2010;;31555;TOULOUSE;FEMME;Leane;10;;
2010;;31555;TOULOUSE;HOMME;Aurelien;10;;
2010;;31555;TOULOUSE;HOMME;Dimitri;10;;
2010;;31555;TOULOUSE;HOMME;Loris;10;;
2010;;31555;TOULOUSE;HOMME;Guilhem;10;;
2010;;31555;TOULOUSE;FEMME;Shana;9;;
2010;;31555;TOULOUSE;FEMME;Luce;9;;
2010;;31555;TOULOUSE;FEMME;Ema;9;;
2010;;31555;TOULOUSE;FEMME;Solene;9;;
2010;;31555;TOULOUSE;FEMME;Lois;9;;
2010;;31555;TOULOUSE;FEMME;Elena;9;;
2010;;31555;TOULOUSE;FEMME;Hind;9;;
2010;;31555;TOULOUSE;FEMME;Leana;9;;
2010;;31555;TOULOUSE;FEMME;Kiara;9;;
2010;;31555;TOULOUSE;FEMME;Sirine;9;;
2010;;31555;TOULOUSE;FEMME;Noa;9;;
2010;;31555;TOULOUSE;FEMME;Estelle;9;;
2010;;31555;TOULOUSE;FEMME;Naomi;9;;
2010;;31555;TOULOUSE;FEMME;Salome;9;;
2010;;31555;TOULOUSE;FEMME;Andrea;9;;
2010;;31555;TOULOUSE;FEMME;Constance;9;;
2010;;31555;TOULOUSE;FEMME;Kelly;9;;
2010;;31555;TOULOUSE;HOMME;Lucien;9;;
2010;;31555;TOULOUSE;HOMME;Paolo;9;;
2010;;31555;TOULOUSE;HOMME;Isaac;9;;
2010;;31555;TOULOUSE;HOMME;Mael;9;;
2010;;31555;TOULOUSE;HOMME;Gauthier;9;;
2010;;31555;TOULOUSE;HOMME;Morgan;9;;
2010;;31555;TOULOUSE;FEMME;Hana;9;;
2010;;31555;TOULOUSE;HOMME;Ismael;9;;
2010;;31555;TOULOUSE;HOMME;Sohan;9;;
2010;;31555;TOULOUSE;HOMME;Tony;9;;
2010;;31555;TOULOUSE;HOMME;Killian;9;;
2010;;31555;TOULOUSE;FEMME;Mailys;9;;
2010;;31555;TOULOUSE;FEMME;Claire;9;;
2010;;31555;TOULOUSE;HOMME;Mohamed-Amine;9;;
2010;;31555;TOULOUSE;HOMME;Romeo;9;;
2010;;31555;TOULOUSE;HOMME;Matteo;9;;
2010;;31555;TOULOUSE;HOMME;Justin;9;;
2010;;31555;TOULOUSE;FEMME;Sana;9;;
2010;;31555;TOULOUSE;HOMME;Milan;9;;
2010;;31555;TOULOUSE;HOMME;Nahel;8;;
2010;;31555;TOULOUSE;HOMME;Kilian;8;;
2010;;31555;TOULOUSE;HOMME;Gregoire;8;;
2010;;31555;TOULOUSE;HOMME;Marco;8;;
2010;;31555;TOULOUSE;HOMME;Malik;8;;
2010;;31555;TOULOUSE;HOMME;Aymeric;8;;
2010;;31555;TOULOUSE;HOMME;Basile;8;;
2010;;31555;TOULOUSE;HOMME;Elie;8;;
2010;;31555;TOULOUSE;HOMME;Kelyan;8;;
2010;;31555;TOULOUSE;HOMME;Armand;8;;
2010;;31555;TOULOUSE;HOMME;Arnaud;8;;
2010;;31555;TOULOUSE;HOMME;Ylan;8;;
2010;;31555;TOULOUSE;FEMME;Alexandra;8;;
2010;;31555;TOULOUSE;HOMME;Omar;8;;
2010;;31555;TOULOUSE;HOMME;Sandro;8;;
2010;;31555;TOULOUSE;HOMME;Raphael;8;;
2010;;31555;TOULOUSE;HOMME;Jeremy;8;;
2010;;31555;TOULOUSE;HOMME;Rayane;8;;
2010;;31555;TOULOUSE;FEMME;Anae;8;;
2010;;31555;TOULOUSE;FEMME;Meline;8;;
2010;;31555;TOULOUSE;FEMME;Enora;8;;
2010;;31555;TOULOUSE;FEMME;Assya;8;;
2010;;31555;TOULOUSE;FEMME;Maylis;8;;
2010;;31555;TOULOUSE;FEMME;Flora;8;;
2010;;31555;TOULOUSE;FEMME;Coline;8;;
2010;;31555;TOULOUSE;FEMME;Soraya;8;;
2010;;31555;TOULOUSE;FEMME;Marine;8;;
2010;;31555;TOULOUSE;FEMME;Marylou;8;;
2010;;31555;TOULOUSE;FEMME;Tina;8;;
2010;;31555;TOULOUSE;FEMME;Marilou;8;;
2010;;31555;TOULOUSE;FEMME;Paloma;8;;
2010;;31555;TOULOUSE;FEMME;Selma;8;;
2010;;31555;TOULOUSE;FEMME;Lyna;8;;
2010;;31555;TOULOUSE;FEMME;Farah;8;;
2010;;31555;TOULOUSE;FEMME;Nesrine;8;;
2010;;31555;TOULOUSE;FEMME;Sasha;8;;
2010;;31555;TOULOUSE;HOMME;Elouan;8;;
2010;;31555;TOULOUSE;FEMME;Amel;7;;
2010;;31555;TOULOUSE;FEMME;Eugenie;7;;
2010;;31555;TOULOUSE;FEMME;Chaima;7;;
2010;;31555;TOULOUSE;FEMME;Lena;7;;
2010;;31555;TOULOUSE;FEMME;Cloe;7;;
2010;;31555;TOULOUSE;HOMME;Joseph;7;;
2010;;31555;TOULOUSE;HOMME;Alban;7;;
2010;;31555;TOULOUSE;HOMME;Tao;7;;
2010;;31555;TOULOUSE;HOMME;Florent;7;;
2010;;31555;TOULOUSE;HOMME;Bastian;7;;
2010;;31555;TOULOUSE;HOMME;Angelo;7;;
2010;;31555;TOULOUSE;HOMME;Andrea;7;;
2010;;31555;TOULOUSE;HOMME;Ange;7;;
2010;;31555;TOULOUSE;HOMME;Kevin;7;;
2010;;31555;TOULOUSE;HOMME;Tim;7;;
2010;;31555;TOULOUSE;HOMME;Clovis;7;;
2010;;31555;TOULOUSE;HOMME;Leandre;7;;
2010;;31555;TOULOUSE;HOMME;Elio;7;;
2010;;31555;TOULOUSE;HOMME;Ryan;7;;
2010;;31555;TOULOUSE;HOMME;Max;7;;
2010;;31555;TOULOUSE;HOMME;Gaetan;7;;
2010;;31555;TOULOUSE;HOMME;Zakaria;7;;
2010;;31555;TOULOUSE;HOMME;Lukas;7;;
2010;;31555;TOULOUSE;HOMME;Ryad;7;;
2010;;31555;TOULOUSE;HOMME;Ivan;7;;
2010;;31555;TOULOUSE;FEMME;Noelie;7;;
2010;;31555;TOULOUSE;HOMME;Amir;7;;
2010;;31555;TOULOUSE;HOMME;Thibaut;7;;
2010;;31555;TOULOUSE;HOMME;Alex;7;;
2010;;31555;TOULOUSE;HOMME;Loic;7;;
2010;;31555;TOULOUSE;FEMME;Amira;7;;
2010;;31555;TOULOUSE;FEMME;Clotilde;7;;
2010;;31555;TOULOUSE;FEMME;Nour;7;;
2010;;31555;TOULOUSE;FEMME;Melinda;7;;
2010;;31555;TOULOUSE;FEMME;Iris;7;;
2010;;31555;TOULOUSE;FEMME;Cassie;7;;
2010;;31555;TOULOUSE;FEMME;Celeste;7;;
2010;;31555;TOULOUSE;FEMME;Aurelie;7;;
2010;;31555;TOULOUSE;FEMME;Lilya;7;;
2010;;31555;TOULOUSE;FEMME;Daphne;7;;
2010;;31555;TOULOUSE;FEMME;Penelope;7;;
2010;;31555;TOULOUSE;FEMME;Melanie;7;;
2010;;31555;TOULOUSE;FEMME;Nora;7;;
2010;;31555;TOULOUSE;FEMME;Candice;7;;
2010;;31555;TOULOUSE;FEMME;Alexia;7;;
2010;;31555;TOULOUSE;FEMME;Albane;7;;
2010;;31555;TOULOUSE;FEMME;Salma;7;;
2010;;31555;TOULOUSE;HOMME;Reda;6;;
2010;;31555;TOULOUSE;HOMME;Soren;6;;
2010;;31555;TOULOUSE;HOMME;Gregory;6;;
2010;;31555;TOULOUSE;HOMME;Edgar;6;;
2010;;31555;TOULOUSE;HOMME;Joshua;6;;
2010;;31555;TOULOUSE;HOMME;Gianni;6;;
2010;;31555;TOULOUSE;HOMME;Younes;6;;
2010;;31555;TOULOUSE;HOMME;Evann;6;;
2010;;31555;TOULOUSE;HOMME;Ulysse;6;;
2010;;31555;TOULOUSE;HOMME;Ezio;6;;
2010;;31555;TOULOUSE;HOMME;Bilal;6;;
2010;;31555;TOULOUSE;HOMME;Youssef;6;;
2010;;31555;TOULOUSE;HOMME;Camil;6;;
2010;;31555;TOULOUSE;HOMME;Mohammed;6;;
2010;;31555;TOULOUSE;HOMME;Kevin;6;;
2010;;31555;TOULOUSE;HOMME;Anatole;6;;
2010;;31555;TOULOUSE;HOMME;Emile;6;;
2010;;31555;TOULOUSE;HOMME;Yannis;6;;
2010;;31555;TOULOUSE;HOMME;Johann;6;;
2010;;31555;TOULOUSE;HOMME;Marceau;6;;
2010;;31555;TOULOUSE;HOMME;Sam;6;;
2010;;31555;TOULOUSE;HOMME;Timothee;6;;
2010;;31555;TOULOUSE;HOMME;Solal;6;;
2010;;31555;TOULOUSE;HOMME;Zacharie;6;;
2010;;31555;TOULOUSE;HOMME;Andy;6;;
2010;;31555;TOULOUSE;HOMME;Charly;6;;
2010;;31555;TOULOUSE;HOMME;Matthew;6;;
2010;;31555;TOULOUSE;HOMME;Riyad;6;;
2010;;31555;TOULOUSE;FEMME;Josephine;6;;
2010;;31555;TOULOUSE;HOMME;Leny;6;;
2010;;31555;TOULOUSE;HOMME;Khalil;6;;
2010;;31555;TOULOUSE;HOMME;Adel;6;;
2010;;31555;TOULOUSE;HOMME;Jean-Baptiste;6;;
2010;;31555;TOULOUSE;HOMME;Angel;6;;
2010;;31555;TOULOUSE;HOMME;Sofiane;6;;
2010;;31555;TOULOUSE;HOMME;Matt;6;;
2010;;31555;TOULOUSE;HOMME;Adem;6;;
2010;;31555;TOULOUSE;HOMME;Jonathan;6;;
2010;;31555;TOULOUSE;HOMME;Yoann;6;;
2010;;31555;TOULOUSE;FEMME;Lili-Rose;6;;
2010;;31555;TOULOUSE;HOMME;Johan;6;;
2010;;31555;TOULOUSE;FEMME;Perrine;6;;
2010;;31555;TOULOUSE;FEMME;Laly;6;;
2010;;31555;TOULOUSE;FEMME;Diane;6;;
2010;;31555;TOULOUSE;FEMME;Elise;6;;
2010;;31555;TOULOUSE;FEMME;Joana;6;;
2010;;31555;TOULOUSE;FEMME;Adriana;6;;
2010;;31555;TOULOUSE;FEMME;Aurore;6;;
2010;;31555;TOULOUSE;FEMME;Maelys;6;;
2010;;31555;TOULOUSE;FEMME;Sophia;6;;
2010;;31555;TOULOUSE;FEMME;Melodie;6;;
2010;;31555;TOULOUSE;FEMME;Dina;6;;
2010;;31555;TOULOUSE;FEMME;Mona;6;;
2010;;31555;TOULOUSE;FEMME;Elya;6;;
2010;;31555;TOULOUSE;FEMME;Garance;6;;
2010;;31555;TOULOUSE;FEMME;Alycia;6;;
2010;;31555;TOULOUSE;FEMME;Amalia;6;;
2010;;31555;TOULOUSE;FEMME;Lamia;6;;
2010;;31555;TOULOUSE;FEMME;Imane;6;;
2010;;31555;TOULOUSE;FEMME;Eden;6;;
2010;;31555;TOULOUSE;FEMME;Nawel;6;;
2010;;31555;TOULOUSE;FEMME;Myriam;6;;
2010;;31555;TOULOUSE;FEMME;Orlane;6;;
2010;;31555;TOULOUSE;FEMME;Eleonore;6;;
2010;;31555;TOULOUSE;FEMME;Eve;6;;
2010;;31555;TOULOUSE;FEMME;Chayma;6;;
2010;;31555;TOULOUSE;FEMME;Laure;6;;
2010;;31555;TOULOUSE;FEMME;Ava;6;;
2010;;31555;TOULOUSE;FEMME;Judith;6;;
2010;;31555;TOULOUSE;HOMME;Thibaud;5;;
2010;;31555;TOULOUSE;HOMME;Colin;5;;
2010;;31555;TOULOUSE;HOMME;Amin;5;;
2010;;31555;TOULOUSE;HOMME;Leandro;5;;
2010;;31555;TOULOUSE;HOMME;Yaniss;5;;
2010;;31555;TOULOUSE;HOMME;Marouane;5;;
2010;;31555;TOULOUSE;HOMME;Warren;5;;
2010;;31555;TOULOUSE;HOMME;Natan;5;;
2010;;31555;TOULOUSE;HOMME;Remy;5;;
2010;;31555;TOULOUSE;HOMME;Noha;5;;
2010;;31555;TOULOUSE;HOMME;Kyllian;5;;
2010;;31555;TOULOUSE;HOMME;Arsene;5;;
2010;;31555;TOULOUSE;HOMME;Theodore;5;;
2010;;31555;TOULOUSE;HOMME;Abdelkader;5;;
2010;;31555;TOULOUSE;HOMME;Maxance;5;;
2010;;31555;TOULOUSE;HOMME;Mateo;5;;
2010;;31555;TOULOUSE;HOMME;Lohan;5;;
2010;;31555;TOULOUSE;HOMME;Leonard;5;;
